Postnummer,Ort,KnNamn,KnKod,LnNamn,Latitude,Longitude,Google-maps
27101,Ystad,YSTAD,1286,Skåne län,55.4347925,13.816807,"https://www.google.se/maps/@55.4347925,13.816807,12z?entry=ttu"
27102,Ystad,YSTAD,1286,Skåne län,55.4347925,13.816807,"https://www.google.se/maps/@55.4347925,13.816807,12z?entry=ttu"
27120,Ystad,YSTAD,1286,Skåne län,55.4347925,13.816807,"https://www.google.se/maps/@55.4347925,13.816807,12z?entry=ttu"
27121,Ystad,YSTAD,1286,Skåne län,55.4347925,13.816807,"https://www.google.se/maps/@55.4347925,13.816807,12z?entry=ttu"
27122,Ystad,YSTAD,1286,Skåne län,55.4347925,13.816807,"https://www.google.se/maps/@55.4347925,13.816807,12z?entry=ttu"
27123,Ystad,YSTAD,1286,Skåne län,55.4347925,13.816807,"https://www.google.se/maps/@55.4347925,13.816807,12z?entry=ttu"
27124,Ystad,YSTAD,1286,Skåne län,55.4347925,13.816807,"https://www.google.se/maps/@55.4347925,13.816807,12z?entry=ttu"
27125,Ystad,YSTAD,1286,Skåne län,55.4347925,13.816807,"https://www.google.se/maps/@55.4347925,13.816807,12z?entry=ttu"
27131,Ystad,YSTAD,1286,Skåne län,55.4309777,13.8119276,"https://www.google.se/maps/@55.4309777,13.8119276,12z?entry=ttu"
27132,Ystad,YSTAD,1286,Skåne län,55.4345085,13.8161002,"https://www.google.se/maps/@55.4345085,13.8161002,12z?entry=ttu"
27133,Ystad,YSTAD,1286,Skåne län,55.4343194,13.8218498,"https://www.google.se/maps/@55.4343194,13.8218498,12z?entry=ttu"
27134,Ystad,YSTAD,1286,Skåne län,55.431083,13.8221161,"https://www.google.se/maps/@55.431083,13.8221161,12z?entry=ttu"
27135,Ystad,YSTAD,1286,Skåne län,55.4294344,13.8150275,"https://www.google.se/maps/@55.4294344,13.8150275,12z?entry=ttu"
27137,Ystad,YSTAD,1286,Skåne län,55.4424455,13.8125101,"https://www.google.se/maps/@55.4424455,13.8125101,12z?entry=ttu"
27139,Ystad,YSTAD,1286,Skåne län,55.4347925,13.816807,"https://www.google.se/maps/@55.4347925,13.816807,12z?entry=ttu"
27140,Ystad,YSTAD,1286,Skåne län,55.4333164,13.8299238,"https://www.google.se/maps/@55.4333164,13.8299238,12z?entry=ttu"
27141,Ystad,YSTAD,1286,Skåne län,55.4298296,13.831272,"https://www.google.se/maps/@55.4298296,13.831272,12z?entry=ttu"
27142,Ystad,YSTAD,1286,Skåne län,55.4284398,13.8289889,"https://www.google.se/maps/@55.4284398,13.8289889,12z?entry=ttu"
27144,Ystad,YSTAD,1286,Skåne län,55.351459,13.7845497,"https://www.google.se/maps/@55.351459,13.7845497,12z?entry=ttu"
27145,Ystad,YSTAD,1286,Skåne län,55.431535,13.8380228,"https://www.google.se/maps/@55.431535,13.8380228,12z?entry=ttu"
27150,Ystad,YSTAD,1286,Skåne län,55.4333845,13.8075218,"https://www.google.se/maps/@55.4333845,13.8075218,12z?entry=ttu"
27151,Ystad,YSTAD,1286,Skåne län,55.4275312,13.7960228,"https://www.google.se/maps/@55.4275312,13.7960228,12z?entry=ttu"
27152,Ystad,YSTAD,1286,Skåne län,55.4308613,13.7961792,"https://www.google.se/maps/@55.4308613,13.7961792,12z?entry=ttu"
27153,Ystad,YSTAD,1286,Skåne län,55.435012,13.7865595,"https://www.google.se/maps/@55.435012,13.7865595,12z?entry=ttu"
27155,Ystad,YSTAD,1286,Skåne län,55.4307138,13.7762731,"https://www.google.se/maps/@55.4307138,13.7762731,12z?entry=ttu"
27156,Ystad,YSTAD,1286,Skåne län,55.4344012,13.8020345,"https://www.google.se/maps/@55.4344012,13.8020345,12z?entry=ttu"
27157,Ystad,YSTAD,1286,Skåne län,55.4434625,13.7864178,"https://www.google.se/maps/@55.4434625,13.7864178,12z?entry=ttu"
27160,Ystad,YSTAD,1286,Skåne län,55.4127307,13.8813979,"https://www.google.se/maps/@55.4127307,13.8813979,12z?entry=ttu"
27170,Nybrostrand,YSTAD,1286,Skåne län,55.4397844,13.9358827,"https://www.google.se/maps/@55.4397844,13.9358827,12z?entry=ttu"
27171,Nybrostrand,YSTAD,1286,Skåne län,55.4356695,13.95286,"https://www.google.se/maps/@55.4356695,13.95286,12z?entry=ttu"
27172,Köpingebro,YSTAD,1286,Skåne län,55.4563389,13.9344916,"https://www.google.se/maps/@55.4563389,13.9344916,12z?entry=ttu"
27173,Köpingebro,YSTAD,1286,Skåne län,55.4509518,13.9506863,"https://www.google.se/maps/@55.4509518,13.9506863,12z?entry=ttu"
27174,Glemmingebro,YSTAD,1286,Skåne län,55.4504111,14.0202651,"https://www.google.se/maps/@55.4504111,14.0202651,12z?entry=ttu"
27175,Glemmingebro,YSTAD,1286,Skåne län,55.3960179,13.9931467,"https://www.google.se/maps/@55.3960179,13.9931467,12z?entry=ttu"
27176,Löderup,YSTAD,1286,Skåne län,55.4385646,14.112779,"https://www.google.se/maps/@55.4385646,14.112779,12z?entry=ttu"
27177,Löderup,YSTAD,1286,Skåne län,55.3385603,14.2528403,"https://www.google.se/maps/@55.3385603,14.2528403,12z?entry=ttu"
27178,Löderup,YSTAD,1286,Skåne län,55.3267723,13.9700252,"https://www.google.se/maps/@55.3267723,13.9700252,12z?entry=ttu"
27180,Ystad,YSTAD,1286,Skåne län,55.4347925,13.816807,"https://www.google.se/maps/@55.4347925,13.816807,12z?entry=ttu"
27181,Ystad,YSTAD,1286,Skåne län,55.4347925,13.816807,"https://www.google.se/maps/@55.4347925,13.816807,12z?entry=ttu"
27182,Ystad,YSTAD,1286,Skåne län,55.4347925,13.816807,"https://www.google.se/maps/@55.4347925,13.816807,12z?entry=ttu"
27191,Ystad,YSTAD,1286,Skåne län,55.4347925,13.816807,"https://www.google.se/maps/@55.4347925,13.816807,12z?entry=ttu"
27192,Ystad,YSTAD,1286,Skåne län,55.3950414,13.719323,"https://www.google.se/maps/@55.3950414,13.719323,12z?entry=ttu"
27193,Ystad,YSTAD,1286,Skåne län,55.3843732,13.7027003,"https://www.google.se/maps/@55.3843732,13.7027003,12z?entry=ttu"
27194,Ystad,YSTAD,1286,Skåne län,55.4542292,13.6510703,"https://www.google.se/maps/@55.4542292,13.6510703,12z?entry=ttu"
27195,Ystad,YSTAD,1286,Skåne län,55.524661,13.8145374,"https://www.google.se/maps/@55.524661,13.8145374,12z?entry=ttu"
27198,Ystad,YSTAD,1286,Skåne län,55.4733823,13.8657526,"https://www.google.se/maps/@55.4733823,13.8657526,12z?entry=ttu"
27199,Ystad,YSTAD,1286,Skåne län,55.4681612,13.8152378,"https://www.google.se/maps/@55.4681612,13.8152378,12z?entry=ttu"
27200,Simrishamn,SIMRISHAMN,1291,Skåne län,55.5579151,14.3433185,"https://www.google.se/maps/@55.5579151,14.3433185,12z?entry=ttu"
27220,Simrishamn,SIMRISHAMN,1291,Skåne län,55.5579151,14.3433185,"https://www.google.se/maps/@55.5579151,14.3433185,12z?entry=ttu"
27221,Simrishamn,SIMRISHAMN,1291,Skåne län,55.5579151,14.3433185,"https://www.google.se/maps/@55.5579151,14.3433185,12z?entry=ttu"
27222,Simrishamn,SIMRISHAMN,1291,Skåne län,55.5579151,14.3433185,"https://www.google.se/maps/@55.5579151,14.3433185,12z?entry=ttu"
27224,Simrishamn,SIMRISHAMN,1291,Skåne län,55.5579151,14.3433185,"https://www.google.se/maps/@55.5579151,14.3433185,12z?entry=ttu"
27231,Simrishamn,SIMRISHAMN,1291,Skåne län,55.5579151,14.3433185,"https://www.google.se/maps/@55.5579151,14.3433185,12z?entry=ttu"
27232,Simrishamn,SIMRISHAMN,1291,Skåne län,55.553556,14.3459099,"https://www.google.se/maps/@55.553556,14.3459099,12z?entry=ttu"
27233,Simrishamn,SIMRISHAMN,1291,Skåne län,55.5524068,14.3369417,"https://www.google.se/maps/@55.5524068,14.3369417,12z?entry=ttu"
27237,Simrishamn,SIMRISHAMN,1291,Skåne län,55.5579151,14.3433185,"https://www.google.se/maps/@55.5579151,14.3433185,12z?entry=ttu"
27238,Brantevik,SIMRISHAMN,1291,Skåne län,55.517566,14.341772,"https://www.google.se/maps/@55.517566,14.341772,12z?entry=ttu"
27261,Gärsnäs,SIMRISHAMN,1291,Skåne län,55.5509142,14.1756804,"https://www.google.se/maps/@55.5509142,14.1756804,12z?entry=ttu"
27280,Simrishamn,SIMRISHAMN,1291,Skåne län,55.5579151,14.3433185,"https://www.google.se/maps/@55.5579151,14.3433185,12z?entry=ttu"
27281,Simrishamn,SIMRISHAMN,1291,Skåne län,55.5579151,14.3433185,"https://www.google.se/maps/@55.5579151,14.3433185,12z?entry=ttu"
27291,Simrishamn,SIMRISHAMN,1291,Skåne län,55.5579151,14.3433185,"https://www.google.se/maps/@55.5579151,14.3433185,12z?entry=ttu"
27294,Simrishamn,SIMRISHAMN,1291,Skåne län,55.5579151,14.3433185,"https://www.google.se/maps/@55.5579151,14.3433185,12z?entry=ttu"
27296,Gärsnäs,SIMRISHAMN,1291,Skåne län,55.5484311,14.1832957,"https://www.google.se/maps/@55.5484311,14.1832957,12z?entry=ttu"
27297,Gärsnäs,SIMRISHAMN,1291,Skåne län,55.597092,14.2124326,"https://www.google.se/maps/@55.597092,14.2124326,12z?entry=ttu"
27301,Tomelilla,TOMELILLA,1270,Skåne län,55.5505835,13.943631,"https://www.google.se/maps/@55.5505835,13.943631,12z?entry=ttu"
27320,Tomelilla,TOMELILLA,1270,Skåne län,55.5505835,13.943631,"https://www.google.se/maps/@55.5505835,13.943631,12z?entry=ttu"
27321,Tomelilla,TOMELILLA,1270,Skåne län,55.5505835,13.943631,"https://www.google.se/maps/@55.5505835,13.943631,12z?entry=ttu"
27322,Tomelilla,TOMELILLA,1270,Skåne län,55.5505835,13.943631,"https://www.google.se/maps/@55.5505835,13.943631,12z?entry=ttu"
27331,Tomelilla,TOMELILLA,1270,Skåne län,55.5405381,13.9492346,"https://www.google.se/maps/@55.5405381,13.9492346,12z?entry=ttu"
27332,Tomelilla,TOMELILLA,1270,Skåne län,55.5349158,13.960602,"https://www.google.se/maps/@55.5349158,13.960602,12z?entry=ttu"
27334,Tomelilla,TOMELILLA,1270,Skåne län,55.5451858,13.9402995,"https://www.google.se/maps/@55.5451858,13.9402995,12z?entry=ttu"
27335,Tomelilla,TOMELILLA,1270,Skåne län,55.5510952,13.9406817,"https://www.google.se/maps/@55.5510952,13.9406817,12z?entry=ttu"
27336,Tomelilla,TOMELILLA,1270,Skåne län,55.5447609,13.968278,"https://www.google.se/maps/@55.5447609,13.968278,12z?entry=ttu"
27355,Brösarp,TOMELILLA,1270,Skåne län,55.7373699,14.0516517,"https://www.google.se/maps/@55.7373699,14.0516517,12z?entry=ttu"
27357,Brösarp,TOMELILLA,1270,Skåne län,55.7250393,13.9881978,"https://www.google.se/maps/@55.7250393,13.9881978,12z?entry=ttu"
27380,Tomelilla,TOMELILLA,1270,Skåne län,55.5505835,13.943631,"https://www.google.se/maps/@55.5505835,13.943631,12z?entry=ttu"
27392,Skåne-Tranås,TOMELILLA,1270,Skåne län,55.613287,13.9934407,"https://www.google.se/maps/@55.613287,13.9934407,12z?entry=ttu"
27393,Tomelilla,TOMELILLA,1270,Skåne län,55.5753306,14.0022119,"https://www.google.se/maps/@55.5753306,14.0022119,12z?entry=ttu"
27394,Tomelilla,TOMELILLA,1270,Skåne län,55.5217474,14.0183718,"https://www.google.se/maps/@55.5217474,14.0183718,12z?entry=ttu"
27395,Onslunda,TOMELILLA,1270,Skåne län,55.5982245,14.0501178,"https://www.google.se/maps/@55.5982245,14.0501178,12z?entry=ttu"
27397,Tomelilla,TOMELILLA,1270,Skåne län,55.5505835,13.943631,"https://www.google.se/maps/@55.5505835,13.943631,12z?entry=ttu"
27398,Smedstorp,TOMELILLA,1270,Skåne län,55.5499004,14.1160986,"https://www.google.se/maps/@55.5499004,14.1160986,12z?entry=ttu"
27401,Skurup,SKURUP,1264,Skåne län,55.4806917,13.506564,"https://www.google.se/maps/@55.4806917,13.506564,12z?entry=ttu"
27402,Skivarp,SKURUP,1264,Skåne län,55.4227638,13.5709737,"https://www.google.se/maps/@55.4227638,13.5709737,12z?entry=ttu"
27406,Skurup,SKURUP,1264,Skåne län,55.4806917,13.506564,"https://www.google.se/maps/@55.4806917,13.506564,12z?entry=ttu"
27420,Skurup,SKURUP,1264,Skåne län,55.4806917,13.506564,"https://www.google.se/maps/@55.4806917,13.506564,12z?entry=ttu"
27421,Skurup,SKURUP,1264,Skåne län,55.4806917,13.506564,"https://www.google.se/maps/@55.4806917,13.506564,12z?entry=ttu"
27422,Skurup,SKURUP,1264,Skåne län,55.4806917,13.506564,"https://www.google.se/maps/@55.4806917,13.506564,12z?entry=ttu"
27423,Skurup,SKURUP,1264,Skåne län,55.4806917,13.506564,"https://www.google.se/maps/@55.4806917,13.506564,12z?entry=ttu"
27424,Skurup,SKURUP,1264,Skåne län,55.4806917,13.506564,"https://www.google.se/maps/@55.4806917,13.506564,12z?entry=ttu"
27430,Skurup,SKURUP,1264,Skåne län,55.4880181,13.4845838,"https://www.google.se/maps/@55.4880181,13.4845838,12z?entry=ttu"
27431,Skurup,SKURUP,1264,Skåne län,55.4895745,13.495629,"https://www.google.se/maps/@55.4895745,13.495629,12z?entry=ttu"
27432,Skurup,SKURUP,1264,Skåne län,55.4804667,13.4937748,"https://www.google.se/maps/@55.4804667,13.4937748,12z?entry=ttu"
27433,Skurup,SKURUP,1264,Skåne län,55.4717174,13.4979692,"https://www.google.se/maps/@55.4717174,13.4979692,12z?entry=ttu"
27434,Skurup,SKURUP,1264,Skåne län,55.477006,13.5027979,"https://www.google.se/maps/@55.477006,13.5027979,12z?entry=ttu"
27435,Skurup,SKURUP,1264,Skåne län,55.4762834,13.5099583,"https://www.google.se/maps/@55.4762834,13.5099583,12z?entry=ttu"
27436,Skurup,SKURUP,1264,Skåne län,55.4835956,13.5114102,"https://www.google.se/maps/@55.4835956,13.5114102,12z?entry=ttu"
27437,Skurup,SKURUP,1264,Skåne län,55.4894229,13.502277,"https://www.google.se/maps/@55.4894229,13.502277,12z?entry=ttu"
27438,Skurup,SKURUP,1264,Skåne län,55.4776485,13.4850343,"https://www.google.se/maps/@55.4776485,13.4850343,12z?entry=ttu"
27450,Skivarp,SKURUP,1264,Skåne län,55.4227638,13.5709737,"https://www.google.se/maps/@55.4227638,13.5709737,12z?entry=ttu"
27451,Skivarp,SKURUP,1264,Skåne län,55.4254768,13.5663626,"https://www.google.se/maps/@55.4254768,13.5663626,12z?entry=ttu"
27453,Skivarp,SKURUP,1264,Skåne län,55.4146612,13.6155896,"https://www.google.se/maps/@55.4146612,13.6155896,12z?entry=ttu"
27454,Skivarp,SKURUP,1264,Skåne län,55.3084718,13.5552477,"https://www.google.se/maps/@55.3084718,13.5552477,12z?entry=ttu"
27456,Abbekås,SKURUP,1264,Skåne län,55.3932027,13.5945366,"https://www.google.se/maps/@55.3932027,13.5945366,12z?entry=ttu"
27460,Rydsgård,SKURUP,1264,Skåne län,55.473127,13.5876839,"https://www.google.se/maps/@55.473127,13.5876839,12z?entry=ttu"
27461,Rydsgård,SKURUP,1264,Skåne län,55.4717046,13.5822243,"https://www.google.se/maps/@55.4717046,13.5822243,12z?entry=ttu"
27462,Rydsgård,SKURUP,1264,Skåne län,55.4921977,13.6165747,"https://www.google.se/maps/@55.4921977,13.6165747,12z?entry=ttu"
27463,Rydsgård,SKURUP,1264,Skåne län,55.4643975,13.5758247,"https://www.google.se/maps/@55.4643975,13.5758247,12z?entry=ttu"
27480,Skurup,SKURUP,1264,Skåne län,55.4806917,13.506564,"https://www.google.se/maps/@55.4806917,13.506564,12z?entry=ttu"
27492,Skurup,SKURUP,1264,Skåne län,55.4806917,13.506564,"https://www.google.se/maps/@55.4806917,13.506564,12z?entry=ttu"
27493,Skurup,SKURUP,1264,Skåne län,55.4507397,13.5032477,"https://www.google.se/maps/@55.4507397,13.5032477,12z?entry=ttu"
27494,Skurup,TRELLEBORG,1287,Skåne län,55.4641741,13.4267986,"https://www.google.se/maps/@55.4641741,13.4267986,12z?entry=ttu"
27500,Sjöbo,SJÖBO,1265,Skåne län,55.635525,13.7022405,"https://www.google.se/maps/@55.635525,13.7022405,12z?entry=ttu"
27520,Sjöbo,SJÖBO,1265,Skåne län,55.635525,13.7022405,"https://www.google.se/maps/@55.635525,13.7022405,12z?entry=ttu"
27521,Sjöbo,SJÖBO,1265,Skåne län,55.635525,13.7022405,"https://www.google.se/maps/@55.635525,13.7022405,12z?entry=ttu"
27522,Sjöbo,SJÖBO,1265,Skåne län,55.635525,13.7022405,"https://www.google.se/maps/@55.635525,13.7022405,12z?entry=ttu"
27530,Sjöbo,SJÖBO,1265,Skåne län,55.6338965,13.7037028,"https://www.google.se/maps/@55.6338965,13.7037028,12z?entry=ttu"
27531,Sjöbo,SJÖBO,1265,Skåne län,55.6277355,13.6966934,"https://www.google.se/maps/@55.6277355,13.6966934,12z?entry=ttu"
27532,Sjöbo,SJÖBO,1265,Skåne län,55.6318086,13.7138736,"https://www.google.se/maps/@55.6318086,13.7138736,12z?entry=ttu"
27533,Sjöbo,SJÖBO,1265,Skåne län,55.6331404,13.6937302,"https://www.google.se/maps/@55.6331404,13.6937302,12z?entry=ttu"
27534,Sjöbo,SJÖBO,1265,Skåne län,55.6306387,13.7293959,"https://www.google.se/maps/@55.6306387,13.7293959,12z?entry=ttu"
27535,Sjöbo,SJÖBO,1265,Skåne län,55.637794,13.7030426,"https://www.google.se/maps/@55.637794,13.7030426,12z?entry=ttu"
27536,Sjöbo,SJÖBO,1265,Skåne län,55.6402466,13.7125695,"https://www.google.se/maps/@55.6402466,13.7125695,12z?entry=ttu"
27537,Sjöbo,SJÖBO,1265,Skåne län,55.6425887,13.7049099,"https://www.google.se/maps/@55.6425887,13.7049099,12z?entry=ttu"
27538,Sjöbo,SJÖBO,1265,Skåne län,55.6406589,13.7288135,"https://www.google.se/maps/@55.6406589,13.7288135,12z?entry=ttu"
27539,Sjöbo,SJÖBO,1265,Skåne län,55.635525,13.7022405,"https://www.google.se/maps/@55.635525,13.7022405,12z?entry=ttu"
27562,Blentarp,SJÖBO,1265,Skåne län,55.5839557,13.6027103,"https://www.google.se/maps/@55.5839557,13.6027103,12z?entry=ttu"
27563,Blentarp,SJÖBO,1265,Skåne län,55.616887,13.5879591,"https://www.google.se/maps/@55.616887,13.5879591,12z?entry=ttu"
27564,Blentarp,SJÖBO,1265,Skåne län,55.5636114,13.5973051,"https://www.google.se/maps/@55.5636114,13.5973051,12z?entry=ttu"
27570,Lövestad,SJÖBO,1265,Skåne län,55.6122192,13.8606039,"https://www.google.se/maps/@55.6122192,13.8606039,12z?entry=ttu"
27571,Lövestad,SJÖBO,1265,Skåne län,55.6661947,13.9191696,"https://www.google.se/maps/@55.6661947,13.9191696,12z?entry=ttu"
27572,Lövestad,SJÖBO,1265,Skåne län,55.6635429,13.8434426,"https://www.google.se/maps/@55.6635429,13.8434426,12z?entry=ttu"
27575,Lövestad,SJÖBO,1265,Skåne län,55.6536599,13.8912636,"https://www.google.se/maps/@55.6536599,13.8912636,12z?entry=ttu"
27576,Äsperöd,SJÖBO,1265,Skåne län,55.609223,13.9176409,"https://www.google.se/maps/@55.609223,13.9176409,12z?entry=ttu"
27580,Sjöbo,SJÖBO,1265,Skåne län,55.635525,13.7022405,"https://www.google.se/maps/@55.635525,13.7022405,12z?entry=ttu"
27591,Sjöbo,SJÖBO,1265,Skåne län,55.635525,13.7022405,"https://www.google.se/maps/@55.635525,13.7022405,12z?entry=ttu"
27592,Sjöbo,SJÖBO,1265,Skåne län,55.608009,13.7991879,"https://www.google.se/maps/@55.608009,13.7991879,12z?entry=ttu"
27593,Sjöbo,SJÖBO,1265,Skåne län,55.635525,13.7022405,"https://www.google.se/maps/@55.635525,13.7022405,12z?entry=ttu"
27594,Sjöbo,SJÖBO,1265,Skåne län,55.6783372,13.6266213,"https://www.google.se/maps/@55.6783372,13.6266213,12z?entry=ttu"
27595,Sjöbo,SJÖBO,1265,Skåne län,55.7166444,13.7171376,"https://www.google.se/maps/@55.7166444,13.7171376,12z?entry=ttu"
27596,Sövde,SJÖBO,1265,Skåne län,55.5852307,13.6717675,"https://www.google.se/maps/@55.5852307,13.6717675,12z?entry=ttu"
27630,Borrby,SIMRISHAMN,1291,Skåne län,55.4560742,14.1797019,"https://www.google.se/maps/@55.4560742,14.1797019,12z?entry=ttu"
27635,Borrby,SIMRISHAMN,1291,Skåne län,55.4549817,14.1933344,"https://www.google.se/maps/@55.4549817,14.1933344,12z?entry=ttu"
27636,Borrby,SIMRISHAMN,1291,Skåne län,55.4252115,14.3409848,"https://www.google.se/maps/@55.4252115,14.3409848,12z?entry=ttu"
27637,Borrby,SIMRISHAMN,1291,Skåne län,55.4005585,14.2924423,"https://www.google.se/maps/@55.4005585,14.2924423,12z?entry=ttu"
27650,Hammenhög,SIMRISHAMN,1291,Skåne län,55.5026026,14.1512716,"https://www.google.se/maps/@55.5026026,14.1512716,12z?entry=ttu"
27655,Hammenhög,SIMRISHAMN,1291,Skåne län,55.4921881,14.1201466,"https://www.google.se/maps/@55.4921881,14.1201466,12z?entry=ttu"
27656,Hammenhög,SIMRISHAMN,1291,Skåne län,55.5009885,14.2058327,"https://www.google.se/maps/@55.5009885,14.2058327,12z?entry=ttu"
27660,Skillinge,SIMRISHAMN,1291,Skåne län,55.471208,14.27908,"https://www.google.se/maps/@55.471208,14.27908,12z?entry=ttu"
27730,Kivik,SIMRISHAMN,1291,Skåne län,55.6850385,14.2265928,"https://www.google.se/maps/@55.6850385,14.2265928,12z?entry=ttu"
27731,Kivik,SIMRISHAMN,1291,Skåne län,55.6804868,14.2195017,"https://www.google.se/maps/@55.6804868,14.2195017,12z?entry=ttu"
27732,Kivik,SIMRISHAMN,1291,Skåne län,55.7069529,14.2264785,"https://www.google.se/maps/@55.7069529,14.2264785,12z?entry=ttu"
27735,Kivik,SIMRISHAMN,1291,Skåne län,55.7093284,14.408307,"https://www.google.se/maps/@55.7093284,14.408307,12z?entry=ttu"
27736,Vitaby,SIMRISHAMN,1291,Skåne län,55.6846647,14.1536664,"https://www.google.se/maps/@55.6846647,14.1536664,12z?entry=ttu"
27737,Kivik,SIMRISHAMN,1291,Skåne län,55.7287944,14.2014594,"https://www.google.se/maps/@55.7287944,14.2014594,12z?entry=ttu"
27740,Sankt Olof,SIMRISHAMN,1291,Skåne län,55.6368318,14.1313254,"https://www.google.se/maps/@55.6368318,14.1313254,12z?entry=ttu"
27745,Sankt Olof,SIMRISHAMN,1291,Skåne län,55.6405682,14.1335687,"https://www.google.se/maps/@55.6405682,14.1335687,12z?entry=ttu"
28101,Hässleholm,HÄSSLEHOLM,1293,Skåne län,56.161931,13.776274,"https://www.google.se/maps/@56.161931,13.776274,12z?entry=ttu"
28102,Hässleholm,HÄSSLEHOLM,1293,Skåne län,56.161931,13.776274,"https://www.google.se/maps/@56.161931,13.776274,12z?entry=ttu"
28108,Hässleholm,HÄSSLEHOLM,1293,Skåne län,56.161931,13.776274,"https://www.google.se/maps/@56.161931,13.776274,12z?entry=ttu"
28110,Hässleholm,HÄSSLEHOLM,1293,Skåne län,56.161931,13.776274,"https://www.google.se/maps/@56.161931,13.776274,12z?entry=ttu"
28120,Hässleholm,HÄSSLEHOLM,1293,Skåne län,56.161931,13.776274,"https://www.google.se/maps/@56.161931,13.776274,12z?entry=ttu"
28121,Hässleholm,HÄSSLEHOLM,1293,Skåne län,56.161931,13.776274,"https://www.google.se/maps/@56.161931,13.776274,12z?entry=ttu"
